REDE;CLIENTE;LOJA;CONSULTOR;CNPJ;NOME PDV
COLOMBO;COLOMBO;09204 - COLOMBO - RUA FRANCISCO J LOPES - 156 - SANTO ANTONIO DA PATRULHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;09204 - COLOMBO - RUA FRANCISCO J LOPES - 156 - SANTO ANTONIO DA PATRULHA - RS
COLOMBO;COLOMBO;08151 - COLOMBO - RUA ANDRADE NEVES - 448 - RIO PARDO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;08151 - COLOMBO - RUA ANDRADE NEVES - 448 - RIO PARDO - RS
COLOMBO;COLOMBO;07937 - COLOMBO - RUA JULIO DE CASTILHOS - 187 - CACHOEIRA DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;07937 - COLOMBO - RUA JULIO DE CASTILHOS - 187 - CACHOEIRA DO SUL - RS
COLOMBO;COLOMBO;07856 - COLOMBO - AVENIDA URUGUAI - 636 - TRES DE MAIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;07856 - COLOMBO - AVENIDA URUGUAI - 636 - TRES DE MAIO - RS
COLOMBO;COLOMBO;07775 - COLOMBO - RUA MARECHAL FLORIANO - 1833 - SANTO ANGELO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;07775 - COLOMBO - RUA MARECHAL FLORIANO - 1833 - SANTO ANGELO - RS
COLOMBO;COLOMBO;07422 - COLOMBO - AVENIDA PRESIDENTE CASTELO BRANCO - 408 - IGREJINHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;07422 - COLOMBO - AVENIDA PRESIDENTE CASTELO BRANCO - 408 - IGREJINHA - RS
COLOMBO;COLOMBO;07180 - COLOMBO - RUA SAO JOSE - 600 - GUAIBA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;07180 - COLOMBO - RUA SAO JOSE - 600 - GUAIBA - RS
COLOMBO;COLOMBO;06370 - COLOMBO - RUA TIRADENTES - 251 - CANOAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;06370 - COLOMBO - RUA TIRADENTES - 251 - CANOAS - RS
COLOMBO;COLOMBO;06299 - COLOMBO - AVENIDA PRESIDENTE LUCENA - 3155 - IVOTI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;06299 - COLOMBO - AVENIDA PRESIDENTE LUCENA - 3155 - IVOTI - RS
COLOMBO;COLOMBO;06108 - COLOMBO - RUA JULIO DE CASTILHOS - 648 - CAMAQUA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;06108 - COLOMBO - RUA JULIO DE CASTILHOS - 648 - CAMAQUA - RS
COLOMBO;COLOMBO;05802 - COLOMBO - AVENIDA SEVERIANO DE ALMEIDA - 508 - GETULIO VARGAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;05802 - COLOMBO - AVENIDA SEVERIANO DE ALMEIDA - 508 - GETULIO VARGAS - RS
COLOMBO;COLOMBO;05721 - COLOMBO - RUA 12 DE MAIO - 323 - TRES COROAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;05721 - COLOMBO - RUA 12 DE MAIO - 323 - TRES COROAS - RS
COLOMBO;COLOMBO;82556 - COLOMBO - AV SUL BRASIL - 83 - MARAVILHA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;82556 - COLOMBO - AV SUL BRASIL - 83 - MARAVILHA - SC
COLOMBO;COLOMBO;82475 - COLOMBO - RUA AFONSO JORGE LEDUR - 628 - BOM PRINCIPIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;82475 - COLOMBO - RUA AFONSO JORGE LEDUR - 628 - BOM PRINCIPIO - RS
COLOMBO;COLOMBO;82394 - COLOMBO - AV MAURICIO CARDOSO - 1243 - BARROS CASSAL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;82394 - COLOMBO - AV MAURICIO CARDOSO - 1243 - BARROS CASSAL - RS
COLOMBO;COLOMBO;82203 - COLOMBO - RUA DR. JOAO CARLOS MACHADO - 856 - ARROIO DO MEIO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;82203 - COLOMBO - RUA DR. JOAO CARLOS MACHADO - 856 - ARROIO DO MEIO - RS
COLOMBO;COLOMBO;82122 - COLOMBO - RUA HELMUTH SMIDT - 1045 - CERRO LARGO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;82122 - COLOMBO - RUA HELMUTH SMIDT - 1045 - CERRO LARGO - RS
COLOMBO;COLOMBO;81746 - COLOMBO - RUA CEL. SOARES DE CARVALHO - 553 - SAO JERONIMO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;81746 - COLOMBO - RUA CEL. SOARES DE CARVALHO - 553 - SAO JERONIMO - RS
COLOMBO;COLOMBO;81665 - COLOMBO - AVENIDA ANTONIO NUNES DE SOUZA - 14 - COCAL DO SUL - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;81665 - COLOMBO - AVENIDA ANTONIO NUNES DE SOUZA - 14 - COCAL DO SUL - SC
COLOMBO;COLOMBO;81401 - COLOMBO - AV VALDOMIRO BOCCHESE - 399 - ANTONIO PRADO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;81401 - COLOMBO - AV VALDOMIRO BOCCHESE - 399 - ANTONIO PRADO - RS
COLOMBO;COLOMBO;81231 - COLOMBO - RUA DALTRO FILHO - 303 - ARVOREZINHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;81231 - COLOMBO - RUA DALTRO FILHO - 303 - ARVOREZINHA - RS
COLOMBO;COLOMBO;81150 - COLOMBO - AVENIDA MAURICIO CARDOSO - 286 - FELIZ - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;81150 - COLOMBO - AVENIDA MAURICIO CARDOSO - 286 - FELIZ - RS
COLOMBO;COLOMBO;80936 - COLOMBO - AVENIDA AVENIDA GENERAL FLORES DA CUNHA - 661 - SINIMBU - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;80936 - COLOMBO - AVENIDA AVENIDA GENERAL FLORES DA CUNHA - 661 - SINIMBU - RS
COLOMBO;COLOMBO;80774 - COLOMBO - RUA FELIPE SCHIMIDT - 165 - FLORIANOPOLIS - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;80774 - COLOMBO - RUA FELIPE SCHIMIDT - 165 - FLORIANOPOLIS - SC
COLOMBO;COLOMBO;80693 - COLOMBO - AVENIDA VISCONDE DO RIO GRANDE - 1235 - BARRA DO RIBEIRO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;80693 - COLOMBO - AVENIDA VISCONDE DO RIO GRANDE - 1235 - BARRA DO RIBEIRO - RS
COLOMBO;COLOMBO;80260 - COLOMBO - RUA MARCOS BATISTA - 465 - SAO JOAQUIM - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;80260 - COLOMBO - RUA MARCOS BATISTA - 465 - SAO JOAQUIM - SC
COLOMBO;COLOMBO;80189 - COLOMBO - AVENIDA GIACOMO CARNIEL - 347 - CIDREIRA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;80189 - COLOMBO - AVENIDA GIACOMO CARNIEL - 347 - CIDREIRA - RS
COLOMBO;COLOMBO;80006 - COLOMBO - AVENIDA LUIZ BARRETO - 147 - TRIUNFO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;80006 - COLOMBO - AVENIDA LUIZ BARRETO - 147 - TRIUNFO - RS
COLOMBO;COLOMBO;79768 - COLOMBO - RUA 28 DE AGOSTO - 1437 - GUARAMIRIM - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;79768 - COLOMBO - RUA 28 DE AGOSTO - 1437 - GUARAMIRIM - SC
COLOMBO;COLOMBO;79687 - COLOMBO - AVENIDA NESTOR FREDERICO HENN - 2220 - VERA CRUZ - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;79687 - COLOMBO - AVENIDA NESTOR FREDERICO HENN - 2220 - VERA CRUZ - RS
COLOMBO;COLOMBO;79415 - COLOMBO - RUA BRUSQUE - 443 - GUABIRUBA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;79415 - COLOMBO - RUA BRUSQUE - 443 - GUABIRUBA - SC
COLOMBO;COLOMBO;18629 - COLOMBO - RUA BENTO MARTINS - 2829 - URUGUAIANA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;18629 - COLOMBO - RUA BENTO MARTINS - 2829 - URUGUAIANA - RS
COLOMBO;COLOMBO;18114 - COLOMBO - RUA BARTOLOMEU DE GUSMAO - 169 - NOVO HAMBURGO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;18114 - COLOMBO - RUA BARTOLOMEU DE GUSMAO - 169 - NOVO HAMBURGO - RS
COLOMBO;COLOMBO;17908 - COLOMBO - RUA ALMIRANTE TAMANDARE - 678 - SAO MIGUEL DO OESTE - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;17908 - COLOMBO - RUA ALMIRANTE TAMANDARE - 678 - SAO MIGUEL DO OESTE - SC
COLOMBO;COLOMBO;17819 - COLOMBO - RUA DUQUE DE CAXIAS - 115 - SAO GABRIEL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;17819 - COLOMBO - RUA DUQUE DE CAXIAS - 115 - SAO GABRIEL - RS
COLOMBO;COLOMBO;17738 - COLOMBO - AVENIDA AZENHA - SN - PORTO ALEGRE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;17738 - COLOMBO - AVENIDA AZENHA - SN - PORTO ALEGRE - RS
COLOMBO;COLOMBO;17657 - COLOMBO - RUA JOAO BRASIL - 1046 - ROSARIO DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;17657 - COLOMBO - RUA JOAO BRASIL - 1046 - ROSARIO DO SUL - RS
COLOMBO;COLOMBO;17495 - COLOMBO - AVENIDA GETULIO DORNELES VARGAS - 751 - CHAPECO - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;17495 - COLOMBO - AVENIDA GETULIO DORNELES VARGAS - 751 - CHAPECO - SC
COLOMBO;COLOMBO;05560 - COLOMBO - RUA TIRADENTES - 49 - SAPIRANGA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;05560 - COLOMBO - RUA TIRADENTES - 49 - SAPIRANGA - RS
COLOMBO;COLOMBO;05489 - COLOMBO - AVENIDA BRASIL - 2599 - CAMPO BOM - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;05489 - COLOMBO - AVENIDA BRASIL - 2599 - CAMPO BOM - RS
COLOMBO;COLOMBO;05217 - COLOMBO - AVENIDA PEDRO ADAMS FILHO - 5273 - NOVO HAMBURGO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;05217 - COLOMBO - AVENIDA PEDRO ADAMS FILHO - 5273 - NOVO HAMBURGO - RS
COLOMBO;COLOMBO;04830 - COLOMBO - AVENIDA OSVALDO ARANHA - 598 - VENANCIO AIRES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;04830 - COLOMBO - AVENIDA OSVALDO ARANHA - 598 - VENANCIO AIRES - RS
COLOMBO;COLOMBO;04407 - COLOMBO - RUA 7 DE SETEMBRO - 2547 - TAQUARI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;04407 - COLOMBO - RUA 7 DE SETEMBRO - 2547 - TAQUARI - RS
COLOMBO;COLOMBO;04326 - COLOMBO - RUA TIRADENTES - 154 - CANOAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;04326 - COLOMBO - RUA TIRADENTES - 154 - CANOAS - RS
COLOMBO;COLOMBO;04245 - COLOMBO - RUA BUARQUE DE MACEDO - 4013 - CARLOS BARBOSA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;04245 - COLOMBO - RUA BUARQUE DE MACEDO - 4013 - CARLOS BARBOSA - RS
COLOMBO;COLOMBO;03940 - COLOMBO - RUA SAO PEDRO - 511 - GRAMADO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;03940 - COLOMBO - RUA SAO PEDRO - 511 - GRAMADO - RS
COLOMBO;COLOMBO;03788 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 331 - SAO FRANCISCO DE PAULA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;03788 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 331 - SAO FRANCISCO DE PAULA - RS
COLOMBO;COLOMBO;03273 - COLOMBO - RUA BORGES DE MEDEIROS - 1438 - FLORES DA CUNHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;03273 - COLOMBO - RUA BORGES DE MEDEIROS - 1438 - FLORES DA CUNHA - RS
COLOMBO;COLOMBO;03192 - COLOMBO - RUA JOSE MARIA DA LUZ - 2925 - PALHOCA - SC;MARCIO JOSE FLORES PEREIRA;8,98E+13;03192 - COLOMBO - RUA JOSE MARIA DA LUZ - 2925 - PALHOCA - SC
COLOMBO;COLOMBO;03001 - COLOMBO - RUA RAMIRO BARCELOS - 2016 - MONTENEGRO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;03001 - COLOMBO - RUA RAMIRO BARCELOS - 2016 - MONTENEGRO - RS
COLOMBO;COLOMBO;02897 - COLOMBO - RUA DOUTOR LUIS AUGUSTO PUPERI - 706 - GUAPORE - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;02897 - COLOMBO - RUA DOUTOR LUIS AUGUSTO PUPERI - 706 - GUAPORE - RS
COLOMBO;COLOMBO;02544 - COLOMBO - RUA EGIDIO MICHAELSEN - 393 - SAO SEBASTIAO DO CAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;02544 - COLOMBO - RUA EGIDIO MICHAELSEN - 393 - SAO SEBASTIAO DO CAI - RS
COLOMBO;COLOMBO;01734 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 132 - CANELA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01734 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 132 - CANELA - RS
COLOMBO;COLOMBO;01572 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01572 - COLOMBO - RUA JULIO DE CASTILHOS - 719 - FARROUPILHA - RS
COLOMBO;COLOMBO;01491 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1198 - NOVA PRATA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01491 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 1198 - NOVA PRATA - RS
COLOMBO;COLOMBO;01300 - COLOMBO - RUA BORGES DE MEDEIROS - 515 - BOM JESUS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01300 - COLOMBO - RUA BORGES DE MEDEIROS - 515 - BOM JESUS - RS
COLOMBO;COLOMBO;01220 - COLOMBO - AVENIDA AFONSO PENA - 315 - LAGOA VERMELHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01220 - COLOMBO - AVENIDA AFONSO PENA - 315 - LAGOA VERMELHA - RS
COLOMBO;COLOMBO;01149 - COLOMBO - RUA JACOB ELY - 200 - GARIBALDI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;01149 - COLOMBO - RUA JACOB ELY - 200 - GARIBALDI - RS
COLOMBO;COLOMBO;12426 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 2593 - ALVORADA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12426 - COLOMBO - AVENIDA PRESIDENTE VARGAS - 2593 - ALVORADA - RS
COLOMBO;COLOMBO;12345 - COLOMBO - RUA CORONEL ALFREDO BORN - 679 - SAO LOURENCO DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12345 - COLOMBO - RUA CORONEL ALFREDO BORN - 679 - SAO LOURENCO DO SUL - RS
COLOMBO;COLOMBO;12264 - COLOMBO - RUA ANDRADE NEVES - 1979 - PELOTAS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12264 - COLOMBO - RUA ANDRADE NEVES - 1979 - PELOTAS - RS
COLOMBO;COLOMBO;12183 - COLOMBO - AVENIDA GENERAL OSORIO - 440 - CRUZ ALTA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;12183 - COLOMBO - AVENIDA GENERAL OSORIO - 440 - CRUZ ALTA - RS
COLOMBO;COLOMBO;11292 - COLOMBO - RUA ACAMPAMENTO - 412 - SANTA MARIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;11292 - COLOMBO - RUA ACAMPAMENTO - 412 - SANTA MARIA - RS
COLOMBO;COLOMBO;11101 - COLOMBO - RUA NOSSA SRA DA CONCEICAO - 153 - SAPUCAIA DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;11101 - COLOMBO - RUA NOSSA SRA DA CONCEICAO - 153 - SAPUCAIA DO SUL - RS
COLOMBO;COLOMBO;11020 - COLOMBO - AVENIDA FLORES DA CUNHA - 1731 - CACHOEIRINHA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;11020 - COLOMBO - AVENIDA FLORES DA CUNHA - 1731 - CACHOEIRINHA - RS
COLOMBO;COLOMBO;10997 - COLOMBO - AVENIDA MAURICIO CARDOSO - 350 - ERECHIM - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10997 - COLOMBO - AVENIDA MAURICIO CARDOSO - 350 - ERECHIM - RS
COLOMBO;COLOMBO;10725 - COLOMBO - AVENIDA JULIO BORELLA - 1065 - MARAU - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10725 - COLOMBO - AVENIDA JULIO BORELLA - 1065 - MARAU - RS
COLOMBO;COLOMBO;10644 - COLOMBO - AVENIDA REVERENDO AMERICO VESPUCIO CABRAL - 358 - VIAMAO - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10644 - COLOMBO - AVENIDA REVERENDO AMERICO VESPUCIO CABRAL - 358 - VIAMAO - RS
COLOMBO;COLOMBO;10210 - COLOMBO - AVENIDA SANTA CRUZ - 428 - SANTA ROSA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10210 - COLOMBO - AVENIDA SANTA CRUZ - 428 - SANTA ROSA - RS
COLOMBO;COLOMBO;10130 - COLOMBO - RUA PREFEITO ARY TUBBS - 660 - GRAVATAI - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;10130 - COLOMBO - RUA PREFEITO ARY TUBBS - 660 - GRAVATAI - RS
COLOMBO;COLOMBO;00843 - COLOMBO - RUA MAL DEODORO - 168 - BENTO GONCALVES - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;00843 - COLOMBO - RUA MAL DEODORO - 168 - BENTO GONCALVES - RS
COLOMBO;COLOMBO;00762 - COLOMBO - RUA JULIO DE CASTILHOS - 840 - VERANOPOLIS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;00762 - COLOMBO - RUA JULIO DE CASTILHOS - 840 - VERANOPOLIS - RS
COLOMBO;COLOMBO;00681 - COLOMBO - RUA MARECHAL FLORIANO - 400 - VACARIA - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;00681 - COLOMBO - RUA MARECHAL FLORIANO - 400 - VACARIA - RS
COLOMBO;COLOMBO;00410 - COLOMBO - RUA VENANCIO AIRES - 823 - SAO MARCOS - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;00410 - COLOMBO - RUA VENANCIO AIRES - 823 - SAO MARCOS - RS
COLOMBO;COLOMBO;00339 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 1609 - CAXIAS DO SUL - RS;MARCIO JOSE FLORES PEREIRA;8,98E+13;00339 - COLOMBO - AVENIDA JULIO DE CASTILHOS - 1609 - CAXIAS DO SUL - RS
COLOMBO;COLOMBO;88678 - COLOMBO - AVENIDA BRASIL - 1311 - TANGARA DA SERRA - MT;A DEFINIR;3,30E+13;88678 - COLOMBO - AVENIDA BRASIL - 1311 - TANGARA DA SERRA - MT
COLOMBO;COLOMBO;88597 - COLOMBO - AVENIDA ANHANGUERA - S/N - PEIXOTO DE AZEVEDO - MT;A DEFINIR;3,30E+13;88597 - COLOMBO - AVENIDA ANHANGUERA - S/N - PEIXOTO DE AZEVEDO - MT
COLOMBO;COLOMBO;81827 - COLOMBO - AV BRASIL - 1227 - MUNDO NOVO - MS;A DEFINIR;8,98E+13;81827 - COLOMBO - AV BRASIL - 1227 - MUNDO NOVO - MS
COLOMBO;COLOMBO;81584 - COLOMBO - RUA SANTA TEREZINHA - 919 - ELDORADO - MS;A DEFINIR;8,98E+13;81584 - COLOMBO - RUA SANTA TEREZINHA - 919 - ELDORADO - MS
COLOMBO;COLOMBO;74022 - COLOMBO - RUA IRIRIU - 3550 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;8,98E+13;74022 - COLOMBO - RUA IRIRIU - 3550 - JOINVILLE - SC
COLOMBO;COLOMBO;73808 - COLOMBO - AVENIDA 29 DE ABRIL - 406 - GUARATUBA - PR;BIBIANO RODRIGUES NETO;8,98E+13;73808 - COLOMBO - AVENIDA 29 DE ABRIL - 406 - GUARATUBA - PR
COLOMBO;COLOMBO;73131 - COLOMBO - RUA SANTA CATARINA - 1183 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;8,98E+13;73131 - COLOMBO - RUA SANTA CATARINA - 1183 - JOINVILLE - SC
COLOMBO;COLOMBO;72917 - COLOMBO - AVENIDA BRASIL - 3415 - MARINGA - PR;BIBIANO RODRIGUES NETO;8,98E+13;72917 - COLOMBO - AVENIDA BRASIL - 3415 - MARINGA - PR
COLOMBO;COLOMBO;71864 - COLOMBO - RUA PROFESSORA AMAZILIA - 250 - UNIAO DA VITORIA - PR;BIBIANO RODRIGUES NETO;8,98E+13;71864 - COLOMBO - RUA PROFESSORA AMAZILIA - 250 - UNIAO DA VITORIA - PR
COLOMBO;COLOMBO;71783 - COLOMBO - RUA PRESIDENTE CARLOS CAVALCANTI - 200 - ARAUCARIA - PR;BIBIANO RODRIGUES NETO;8,98E+13;71783 - COLOMBO - RUA PRESIDENTE CARLOS CAVALCANTI - 200 - ARAUCARIA - PR
COLOMBO;COLOMBO;71600 - COLOMBO - RUA XV DE NOVEMBRO - 2132 - CAMPO LARGO - PR;BIBIANO RODRIGUES NETO;8,98E+13;71600 - COLOMBO - RUA XV DE NOVEMBRO - 2132 - CAMPO LARGO - PR
COLOMBO;COLOMBO;70973 - COLOMBO - RUA DOUTOR BERNARDO RIBEIRO VIANA - 903 - PALMAS - PR;BIBIANO RODRIGUES NETO;8,98E+13;70973 - COLOMBO - RUA DOUTOR BERNARDO RIBEIRO VIANA - 903 - PALMAS - PR
COLOMBO;COLOMBO;70892 - COLOMBO - AVENIDA JACOB MACANHAN - 468 - PINHAIS - PR;BIBIANO RODRIGUES NETO;8,98E+13;70892 - COLOMBO - AVENIDA JACOB MACANHAN - 468 - PINHAIS - PR
COLOMBO;COLOMBO;70469 - COLOMBO - RUA NOVE DE MARCO - 485 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;8,98E+13;70469 - COLOMBO - RUA NOVE DE MARCO - 485 - JOINVILLE - SC
COLOMBO;COLOMBO;69703 - COLOMBO - AVENIDA NILZA DE OLIVEIRA PIPINO - 1723 - UBIRATA - PR;BIBIANO RODRIGUES NETO;8,98E+13;69703 - COLOMBO - AVENIDA NILZA DE OLIVEIRA PIPINO - 1723 - UBIRATA - PR
COLOMBO;COLOMBO;68480 - COLOMBO - RUA OTTO PFUETZENREUTER - 815 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;8,98E+13;68480 - COLOMBO - RUA OTTO PFUETZENREUTER - 815 - JOINVILLE - SC
COLOMBO;COLOMBO;68219 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 5689 - CURITIBA - PR;BIBIANO RODRIGUES NETO;8,98E+13;68219 - COLOMBO - AVENIDA MARECHAL FLORIANO PEIXOTO - 5689 - CURITIBA - PR
COLOMBO;COLOMBO;68057 - COLOMBO - AVENIDA DOUTOR VICENTE MACHADO - 231 - PONTA GROSSA - PR;BIBIANO RODRIGUES NETO;8,98E+13;68057 - COLOMBO - AVENIDA DOUTOR VICENTE MACHADO - 231 - PONTA GROSSA - PR
COLOMBO;COLOMBO;47211 - COLOMBO - RUA XV DE NOVEMBRO - 366 - JOINVILLE - SC;BIBIANO RODRIGUES NETO;8,98E+13;47211 - COLOMBO - RUA XV DE NOVEMBRO - 366 - JOINVILLE - SC
COLOMBO;COLOMBO;47130 - COLOMBO - RUA ITALIA - 334 - FAZENDA RIO GRANDE - PR;BIBIANO RODRIGUES NETO;8,98E+13;47130 - COLOMBO - RUA ITALIA - 334 - FAZENDA RIO GRANDE - PR
COLOMBO;COLOMBO;46401 - COLOMBO - RUA CASTRO ALVES - 18 - DOIS VIZINHOS - PR;BIBIANO RODRIGUES NETO;8,98E+13;46401 - COLOMBO - RUA CASTRO ALVES - 18 - DOIS VIZINHOS - PR
COLOMBO;COLOMBO;43055 - COLOMBO - RUA GETULIO VARGAS - 1007 - PIRAQUARA - PR;BIBIANO RODRIGUES NETO;8,98E+13;43055 - COLOMBO - RUA GETULIO VARGAS - 1007 - PIRAQUARA - PR
COLOMBO;COLOMBO;40713 - COLOMBO - AVENIDA INGLATERRA - 868 - CAMBE - PR;BIBIANO RODRIGUES NETO;8,98E+13;40713 - COLOMBO - AVENIDA INGLATERRA - 868 - CAMBE - PR
COLOMBO;COLOMBO;40470 - COLOMBO - RUA DOUTOR JORGE XAVIER DA SILVA - 179 - CASTRO - PR;BIBIANO RODRIGUES NETO;8,98E+13;40470 - COLOMBO - RUA DOUTOR JORGE XAVIER DA SILVA - 179 - CASTRO - PR
COLOMBO;COLOMBO;40209 - COLOMBO - RUA FARIA SOBRINHO - 433 - PARANAGUA - PR;BIBIANO RODRIGUES NETO;8,98E+13;40209 - COLOMBO - RUA FARIA SOBRINHO - 433 - PARANAGUA - PR
COLOMBO;COLOMBO;39979 - COLOMBO - AVENIDA PARANA - 197 - LONDRINA - PR;BIBIANO RODRIGUES NETO;8,98E+13;39979 - COLOMBO - AVENIDA PARANA - 197 - LONDRINA - PR
COLOMBO;COLOMBO;39111 - COLOMBO - RUA FRANCISCO BUSATO - 8111 - COLOMBO - PR;BIBIANO RODRIGUES NETO;8,98E+13;39111 - COLOMBO - RUA FRANCISCO BUSATO - 8111 - COLOMBO - PR
COLOMBO;COLOMBO;37160 - COLOMBO - AVENIDA D. PEDRO II - 93 - QUATRO BARRAS - PR;BIBIANO RODRIGUES NETO;8,98E+13;37160 - COLOMBO - AVENIDA D. PEDRO II - 93 - QUATRO BARRAS - PR
COLOMBO;COLOMBO;36946 - COLOMBO - RUA DOM PEDRO II - 670 - SAO MATEUS DO SUL - PR;BIBIANO RODRIGUES NETO;8,98E+13;36946 - COLOMBO - RUA DOM PEDRO II - 670 - SAO MATEUS DO SUL - PR
COLOMBO;COLOMBO;34900 - COLOMBO - RUA BENJAMIN CAETANO ZAMBON - 128 - BANDEIRANTES - PR;BIBIANO RODRIGUES NETO;8,98E+13;34900 - COLOMBO - RUA BENJAMIN CAETANO ZAMBON - 128 - BANDEIRANTES - PR
COLOMBO;COLOMBO;34829 - COLOMBO - RUA MARECHAL DEODORO - 977 - SANTO ANTONIO DA PLATINA - PR;BIBIANO RODRIGUES NETO;8,98E+13;34829 - COLOMBO - RUA MARECHAL DEODORO - 977 - SANTO ANTONIO DA PLATINA - PR
COLOMBO;COLOMBO;34403 - COLOMBO - PRACA BOM JESUS - 309 - PALMAS - PR;BIBIANO RODRIGUES NETO;8,98E+13;34403 - COLOMBO - PRACA BOM JESUS - 309 - PALMAS - PR
COLOMBO;COLOMBO;33857 - COLOMBO - RUA EXPEDICIONARIO - 26 - ROLANDIA - PR;BIBIANO RODRIGUES NETO;8,98E+13;33857 - COLOMBO - RUA EXPEDICIONARIO - 26 - ROLANDIA - PR
